Order_ID,Date,Month,Quarter,Year,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Discount_Percent,Discount_Amount,Net_Sales,Cost_Price,Profit,Profit_Margin_Percent,Customer_Segment,Payment_Mode,Order_Status
ORD-1135,06-Dec-2024,Dec,Q4,2024,North,UP,Books,Novel,Midnight Library,5,329,1645,20,329.0,1316.0,878.02,437.98,33.28,Regular,UPI,Returned
ORD-1136,23-Jan-2024,Jan,Q1,2024,West,Gujarat,Books,Novel,It Ends With Us,1,349,349,10,34.9,314.1,199.29,114.81,36.55,Premium,UPI,Delivered
ORD-1137,19-Jun-2024,Jun,Q2,2024,South,Tamil Nadu,Books,Comic,Amar Chitra Katha,2,120,240,15,36.0,204.0,138.49,65.51,32.11,Regular,UPI,Delivered
ORD-1138,22-Aug-2024,Aug,Q3,2024,North,Punjab,Clothing,T-Shirt,Adidas Solid T-Shirt,1,1299,1299,10,129.9,1169.1,790.31,378.79,32.4,Regular,COD,Delivered
ORD-1139,09-May-2024,May,Q2,2024,North,UP,Clothing,Saree,Chanderi Cotton Saree,1,1899,1899,10,189.9,1709.1,1087.66,621.44,36.36,Premium,UPI,Delivered
ORD-1140,13-Aug-2024,Aug,Q3,2024,West,Gujarat,Clothing,Kurta,Anouk Cotton Kurta,3,999,2997,20,599.4,2397.6,1524.88,872.72,36.4,Regular,UPI,Delivered
ORD-1141,02-Apr-2024,Apr,Q2,2024,East,Odisha,Electronics,Mobile,OnePlus 12,3,64999,194997,5,9749.85,185247.15,119809.51,65437.64,35.32,Premium,UPI,Delivered
ORD-1142,16-Aug-2024,Aug,Q3,2024,North,UP,Books,Comic,Spider-Man Classic,3,299,897,0,0.0,897.0,560.18,336.82,37.55,Premium,UPI,Delivered
ORD-1143,13-Dec-2024,Dec,Q4,2024,South,Tamil Nadu,Clothing,Jacket,Fort Collins Bomber,1,2299,2299,0,0.0,2299.0,1434.65,864.35,37.6,Premium,UPI,Delivered
ORD-1144,17-Oct-2024,Oct,Q4,2024,North,UP,Clothing,Kurta,Biba Printed Kurta,3,2199,6597,15,989.55,5607.45,3733.36,1874.09,33.42,Regular,Credit Card,Delivered
ORD-1145,28-Nov-2024,Nov,Q4,2024,East,West Bengal,Electronics,Mobile,Samsung Galaxy S24,4,74999,299996,20,59999.2,239996.8,154370.56,85626.24,35.68,Regular,UPI,Delivered
ORD-1146,16-Aug-2024,Aug,Q3,2024,South,Telangana,Books,Biography,Steve Jobs by Walter Isaacson,1,699,699,0,0.0,699.0,469.15,229.85,32.88,Regular,Net Banking,Delivered
ORD-1147,14-Feb-2024,Feb,Q1,2024,East,Bihar,Books,Novel,Midnight Library,5,329,1645,5,82.25,1562.75,1052.48,510.27,32.65,New,Debit Card,Returned
ORD-1148,22-Nov-2024,Nov,Q4,2024,South,Kerala,Sports,Football,Nivia Storm Football,2,499,998,0,0.0,998.0,632.94,365.06,36.58,Regular,UPI,Delivered
ORD-1149,27-Aug-2024,Aug,Q3,2024,South,Telangana,Electronics,Mobile,OnePlus 12,4,64999,259996,15,38999.4,220996.6,143988.51,77008.09,34.85,Premium,Net Banking,Delivered
ORD-1150,11-Jun-2024,Jun,Q2,2024,North,Punjab,Home & Kitchen,Pillow,The Sleep Company Pillow,2,1999,3998,20,799.6,3198.4,2105.79,1092.61,34.16,Regular,COD,Delivered
ORD-1151,29-Jan-2024,Jan,Q1,2024,North,UP,Clothing,Saree,Banarasi Silk Saree,2,6499,12998,10,1299.8,11698.2,7908.97,3789.23,32.39,Regular,COD,Delivered
ORD-1152,25-May-2024,May,Q2,2024,North,Punjab,Clothing,Jacket,Levis Denim Jacket,2,4599,9198,5,459.9,8738.1,5739.76,2998.34,34.31,Regular,Credit Card,Delivered
ORD-1153,24-Oct-2024,Oct,Q4,2024,South,Tamil Nadu,Sports,Cycle,Hercules Roadeo,5,9999,49995,0,0.0,49995.0,33472.36,16522.64,33.05,Regular,UPI,Delivered
ORD-1154,22-Oct-2024,Oct,Q4,2024,East,Bihar,Clothing,Jacket,Fort Collins Bomber,5,2299,11495,0,0.0,11495.0,7470.4,4024.6,35.01,Premium,UPI,Pending
ORD-1155,04-Sep-2024,Sep,Q3,2024,South,Telangana,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,1,999,999,0,0.0,999.0,628.86,370.14,37.05,Regular,Credit Card,Delivered
ORD-1156,14-Mar-2024,Mar,Q1,2024,East,Bihar,Books,Self-Help,Think and Grow Rich,2,249,498,10,49.8,448.2,291.73,156.47,34.91,Regular,UPI,Delivered
ORD-1157,18-Aug-2024,Aug,Q3,2024,South,Tamil Nadu,Electronics,Mobile,OnePlus 12,4,64999,259996,10,25999.6,233996.4,148563.43,85432.97,36.51,New,UPI,Delivered
ORD-1158,22-Oct-2024,Oct,Q4,2024,East,West Bengal,Clothing,Kurta,Soch Embroidered Kurta,4,3499,13996,15,2099.4,11896.6,8003.37,3893.23,32.73,Regular,UPI,Delivered
ORD-1159,22-Aug-2024,Aug,Q3,2024,South,Tamil Nadu,Sports,Yoga Mat,Kore Exercise Yoga Mat,1,399,399,5,19.95,379.05,246.27,132.78,35.03,New,Credit Card,Delivered
ORD-1160,01-Oct-2024,Oct,Q4,2024,North,Delhi,Home & Kitchen,Cooker,Pigeon Favourite 3L,3,1099,3297,10,329.7,2967.3,1904.88,1062.42,35.8,Regular,Credit Card,Delivered
ORD-1161,10-Oct-2024,Oct,Q4,2024,East,West Bengal,Home & Kitchen,Pillow,Recron Certified Pillow,5,399,1995,5,99.75,1895.25,1268.91,626.34,33.05,Premium,Credit Card,Delivered
ORD-1162,19-Feb-2024,Feb,Q1,2024,West,Gujarat,Books,Comic,Amar Chitra Katha,2,120,240,5,12.0,228.0,149.6,78.4,34.39,Regular,UPI,Delivered
ORD-1163,31-Dec-2024,Dec,Q4,2024,East,Odisha,Sports,Dumbbells,Kore Steel Dumbbells 10kg,5,1499,7495,20,1499.0,5996.0,3767.81,2228.19,37.16,New,UPI,Delivered
ORD-1164,11-Nov-2024,Nov,Q4,2024,East,Bihar,Books,Comic,Batman: Year One,5,499,2495,15,374.25,2120.75,1405.05,715.7,33.75,Regular,Debit Card,Delivered
ORD-1165,10-Dec-2024,Dec,Q4,2024,North,Punjab,Sports,Yoga Mat,Kore Exercise Yoga Mat,5,399,1995,15,299.25,1695.75,1078.38,617.37,36.41,Premium,COD,Delivered
ORD-1166,26-Apr-2024,Apr,Q2,2024,North,UP,Home & Kitchen,Cooker,Hawkins Contura 3L,5,1699,8495,10,849.5,7645.5,4808.0,2837.5,37.11,Premium,UPI,Pending
ORD-1167,26-Feb-2024,Feb,Q1,2024,South,Tamil Nadu,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,2,999,1998,10,199.8,1798.2,1189.38,608.82,33.86,Regular,Debit Card,Returned
ORD-1168,01-Feb-2024,Feb,Q1,2024,South,Telangana,Clothing,Jacket,Levis Denim Jacket,4,4599,18396,20,3679.2,14716.8,9457.16,5259.64,35.74,New,Credit Card,Delivered
ORD-1169,06-Oct-2024,Oct,Q4,2024,East,Bihar,Books,Comic,Spider-Man Classic,2,299,598,5,29.9,568.1,361.73,206.37,36.33,Regular,COD,Pending
ORD-1170,27-May-2024,May,Q2,2024,South,Telangana,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,3,999,2997,20,599.4,2397.6,1620.83,776.77,32.4,Premium,UPI,Delivered
ORD-1171,12-Dec-2024,Dec,Q4,2024,West,Gujarat,Books,Textbook,NCERT Science Class 10,1,199,199,5,9.95,189.05,128.05,61.0,32.27,Regular,COD,Delivered
ORD-1172,02-Sep-2024,Sep,Q3,2024,South,Tamil Nadu,Sports,Yoga Mat,Strauss Eco Friendly,3,899,2697,0,0.0,2697.0,1689.82,1007.18,37.34,Premium,UPI,Delivered
ORD-1173,28-Sep-2024,Sep,Q3,2024,South,Telangana,Clothing,T-Shirt,Puma Men T-Shirt,4,999,3996,10,399.6,3596.4,2384.56,1211.84,33.7,Regular,Debit Card,Delivered
ORD-1174,08-Oct-2024,Oct,Q4,2024,South,Kerala,Home & Kitchen,Lamp,Wipro Smart LED Lamp,3,899,2697,10,269.7,2427.3,1546.49,880.81,36.29,Regular,Debit Card,Delivered
ORD-1175,28-Apr-2024,Apr,Q2,2024,North,Delhi,Home & Kitchen,Cooker,Hawkins Classic 3L,4,1499,5996,15,899.4,5096.6,3216.87,1879.73,36.88,Premium,Net Banking,Delivered
ORD-1176,20-Jan-2024,Jan,Q1,2024,North,Punjab,Sports,Cycle,Hero Sprint Cycle,3,7999,23997,5,1199.85,22797.15,14755.7,8041.45,35.27,Premium,Credit Card,Returned
ORD-1177,09-Mar-2024,Mar,Q1,2024,West,Gujarat,Clothing,T-Shirt,Nike Dry-Fit T-Shirt,2,1899,3798,15,569.7,3228.3,2127.12,1101.18,34.11,Premium,UPI,Delivered
ORD-1178,31-May-2024,May,Q2,2024,South,Tamil Nadu,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,5,2199,10995,10,1099.5,9895.5,6186.71,3708.79,37.48,Premium,UPI,Delivered
ORD-1179,14-Jun-2024,Jun,Q2,2024,South,Tamil Nadu,Books,Biography,Steve Jobs by Walter Isaacson,4,699,2796,5,139.8,2656.2,1798.89,857.31,32.28,Regular,Debit Card,Delivered
ORD-1180,30-Nov-2024,Nov,Q4,2024,East,Bihar,Clothing,T-Shirt,Puma Men T-Shirt,4,999,3996,5,199.8,3796.2,2390.02,1406.18,37.04,Premium,COD,Returned
ORD-1181,08-Jun-2024,Jun,Q2,2024,North,UP,Books,Self-Help,The 5 AM Club,2,320,640,5,32.0,608.0,411.88,196.12,32.26,Regular,Credit Card,Pending
ORD-1182,10-Jul-2024,Jul,Q3,2024,West,Rajasthan,Sports,Dumbbells,Lifelong Chrome Dumbbells,2,1899,3798,5,189.9,3608.1,2384.31,1223.79,33.92,Regular,Debit Card,Delivered
ORD-1183,27-Sep-2024,Sep,Q3,2024,East,West Bengal,Sports,Cricket Bat,MRF Genius Grand Edition,5,4999,24995,20,4999.0,19996.0,12640.06,7355.94,36.79,Regular,UPI,Returned
ORD-1184,14-Aug-2024,Aug,Q3,2024,North,UP,Clothing,Jacket,Fort Collins Bomber,1,2299,2299,20,459.8,1839.2,1189.46,649.74,35.33,Regular,UPI,Delivered
ORD-1185,15-Oct-2024,Oct,Q4,2024,North,UP,Home & Kitchen,Bedsheet,Bombay Dyeing Cotton Bedsheet,4,1499,5996,5,299.8,5696.2,3810.68,1885.52,33.1,Premium,Credit Card,Delivered
ORD-1186,25-Jun-2024,Jun,Q2,2024,North,UP,Electronics,Mobile,Redmi Note 13,1,17999,17999,5,899.95,17099.05,11020.89,6078.16,35.55,Premium,Debit Card,Pending
ORD-1187,26-Nov-2024,Nov,Q4,2024,West,Gujarat,Home & Kitchen,Lamp,IKEA FADO Table Lamp,4,1499,5996,0,0.0,5996.0,3963.14,2032.86,33.9,Premium,Credit Card,Delivered
ORD-1188,27-Jun-2024,Jun,Q2,2024,North,Delhi,Sports,Dumbbells,Lifelong Chrome Dumbbells,2,1899,3798,5,189.9,3608.1,2417.75,1190.35,32.99,Premium,COD,Delivered
ORD-1189,05-Oct-2024,Oct,Q4,2024,West,Rajasthan,Home & Kitchen,Cooker,Prestige Popular 5L,4,1899,7596,10,759.6,6836.4,4302.2,2534.2,37.07,Regular,Net Banking,Delivered
ORD-1190,17-Jan-2024,Jan,Q1,2024,West,Rajasthan,Electronics,Laptop,Dell Inspiron 14,1,49999,49999,0,0.0,49999.0,32781.18,17217.82,34.44,Regular,Credit Card,Returned
ORD-1191,05-May-2024,May,Q2,2024,North,Punjab,Home & Kitchen,Cooker,Hawkins Contura 3L,2,1699,3398,0,0.0,3398.0,2135.33,1262.67,37.16,New,UPI,Returned
ORD-1192,21-Oct-2024,Oct,Q4,2024,East,Bihar,Sports,Yoga Mat,Boldfit Yoga Mat,3,699,2097,0,0.0,2097.0,1424.16,672.84,32.09,Regular,UPI,Delivered
ORD-1193,12-Oct-2024,Oct,Q4,2024,South,Telangana,Home & Kitchen,Pillow,Recron Certified Pillow,1,399,399,10,39.9,359.1,242.93,116.17,32.35,Premium,Debit Card,Delivered
ORD-1194,01-Aug-2024,Aug,Q3,2024,West,Maharashtra,Books,Biography,Steve Jobs by Walter Isaacson,5,699,3495,15,524.25,2970.75,1884.82,1085.93,36.55,Regular,Net Banking,Delivered
ORD-1195,25-Aug-2024,Aug,Q3,2024,North,UP,Home & Kitchen,Lamp,Syska LED Bulb,5,199,995,0,0.0,995.0,640.09,354.91,35.67,Regular,UPI,Delivered
ORD-1196,18-Aug-2024,Aug,Q3,2024,East,West Bengal,Sports,Football,Nivia Storm Football,3,499,1497,10,149.7,1347.3,889.78,457.52,33.96,Premium,Net Banking,Delivered
ORD-1197,27-Oct-2024,Oct,Q4,2024,South,Kerala,Clothing,Saree,Chanderi Cotton Saree,1,1899,1899,5,94.95,1804.05,1219.95,584.1,32.38,New,UPI,Pending
ORD-1198,02-Sep-2024,Sep,Q3,2024,South,Telangana,Sports,Football,Cosco Milano,2,799,1598,20,319.6,1278.4,817.28,461.12,36.07,Regular,Credit Card,Delivered
ORD-1199,06-Jun-2024,Jun,Q2,2024,East,Odisha,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,1,2199,2199,15,329.85,1869.15,1244.29,624.86,33.43,Regular,UPI,Delivered
ORD-1200,24-Jan-2024,Jan,Q1,2024,South,Telangana,Clothing,T-Shirt,Nike Dry-Fit T-Shirt,5,1899,9495,10,949.5,8545.5,5449.56,3095.94,36.23,Regular,UPI,Delivered
ORD-1201,05-May-2024,May,Q2,2024,West,Rajasthan,Books,Self-Help,Think and Grow Rich,4,249,996,15,149.4,846.6,533.44,313.16,36.99,Premium,UPI,Delivered
ORD-1202,07-Sep-2024,Sep,Q3,2024,South,Telangana,Electronics,Smart Watch,Noise ColorFit Pro 5,1,3999,3999,0,0.0,3999.0,2662.78,1336.22,33.41,Regular,Net Banking,Delivered
ORD-1203,28-Dec-2024,Dec,Q4,2024,South,Tamil Nadu,Clothing,Jacket,Fort Collins Bomber,3,2299,6897,0,0.0,6897.0,4531.81,2365.19,34.29,Premium,Credit Card,Delivered
ORD-1204,06-Sep-2024,Sep,Q3,2024,North,Delhi,Sports,Cycle,Leader Scout 26T,1,6499,6499,0,0.0,6499.0,4235.82,2263.18,34.82,Regular,COD,Delivered
ORD-1205,23-Dec-2024,Dec,Q4,2024,West,Maharashtra,Electronics,Mobile,Realme 12 Pro,2,24999,49998,5,2499.9,47498.1,29995.81,17502.29,36.85,Regular,Debit Card,Delivered
ORD-1206,22-Jul-2024,Jul,Q3,2024,North,Punjab,Home & Kitchen,Lamp,Syska LED Bulb,2,199,398,5,19.9,378.1,241.23,136.87,36.2,Premium,UPI,Pending
ORD-1207,28-Nov-2024,Nov,Q4,2024,North,Delhi,Home & Kitchen,Lamp,IKEA FADO Table Lamp,5,1499,7495,15,1124.25,6370.75,3971.31,2399.44,37.66,Regular,UPI,Delivered
ORD-1208,10-Aug-2024,Aug,Q3,2024,East,Bihar,Electronics,Smart Watch,Noise ColorFit Pro 5,2,3999,7998,5,399.9,7598.1,5121.7,2476.4,32.59,Premium,Credit Card,Delivered
ORD-1209,08-Feb-2024,Feb,Q1,2024,East,Bihar,Sports,Cricket Bat,SG Savage Edition,3,3499,10497,0,0.0,10497.0,7113.69,3383.31,32.23,Regular,Debit Card,Delivered
ORD-1210,22-Jul-2024,Jul,Q3,2024,North,Punjab,Clothing,Jacket,Decathlon Fleece Jacket,5,1499,7495,10,749.5,6745.5,4456.23,2289.27,33.94,Regular,UPI,Delivered
ORD-1211,18-Dec-2024,Dec,Q4,2024,North,UP,Books,Novel,The Alchemist,4,299,1196,5,59.8,1136.2,761.62,374.58,32.97,Regular,Debit Card,Pending
ORD-1212,22-Jul-2024,Jul,Q3,2024,East,West Bengal,Books,Biography,Elon Musk by Walter Isaacson,2,799,1598,10,159.8,1438.2,939.41,498.79,34.68,Regular,UPI,Delivered
ORD-1213,13-Jul-2024,Jul,Q3,2024,North,UP,Books,Textbook,HC Verma Physics,1,799,799,5,39.95,759.05,477.63,281.42,37.08,Premium,Credit Card,Delivered
ORD-1214,11-Jun-2024,Jun,Q2,2024,East,West Bengal,Electronics,Mobile,OnePlus 12,4,64999,259996,10,25999.6,233996.4,155766.91,78229.49,33.43,Regular,UPI,Delivered
ORD-1215,12-Oct-2024,Oct,Q4,2024,West,Maharashtra,Electronics,Mobile,OnePlus 12,5,64999,324995,0,0.0,324995.0,213136.75,111858.25,34.42,Premium,Net Banking,Delivered
ORD-1216,30-Jul-2024,Jul,Q3,2024,West,Maharashtra,Sports,Football,Puma Spin Ball,5,999,4995,0,0.0,4995.0,3302.29,1692.71,33.89,Regular,UPI,Delivered
ORD-1217,15-Mar-2024,Mar,Q1,2024,North,Delhi,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,3,999,2997,15,449.55,2547.45,1699.05,848.4,33.3,Regular,COD,Delivered
ORD-1218,10-Sep-2024,Sep,Q3,2024,South,Kerala,Electronics,Laptop,Lenovo IdeaPad 3,1,38999,38999,10,3899.9,35099.1,22461.07,12638.03,36.01,Premium,Debit Card,Delivered
ORD-1219,20-Jun-2024,Jun,Q2,2024,West,Rajasthan,Sports,Football,Adidas Tango,3,1499,4497,5,224.85,4272.15,2771.52,1500.63,35.13,Regular,UPI,Delivered
ORD-1220,21-Dec-2024,Dec,Q4,2024,West,Rajasthan,Clothing,Saree,Georgette Partywear Saree,3,2499,7497,10,749.7,6747.3,4331.1,2416.2,35.81,New,UPI,Pending
ORD-1221,02-Apr-2024,Apr,Q2,2024,North,UP,Home & Kitchen,Cooker,Butterfly Cordial 5L,3,2199,6597,0,0.0,6597.0,4414.3,2182.7,33.09,Premium,UPI,Delivered
ORD-1222,20-Nov-2024,Nov,Q4,2024,East,West Bengal,Books,Textbook,Indian Polity by Laxmikanth,4,749,2996,0,0.0,2996.0,1938.24,1057.76,35.31,Regular,Credit Card,Delivered
ORD-1223,20-Dec-2024,Dec,Q4,2024,West,Rajasthan,Electronics,Tablet,Realme Pad 2,5,19999,99995,0,0.0,99995.0,62653.08,37341.92,37.34,Regular,Credit Card,Delivered
ORD-1224,09-Nov-2024,Nov,Q4,2024,North,UP,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,1,999,999,0,0.0,999.0,625.29,373.71,37.41,Regular,Debit Card,Delivered
ORD-1225,18-Dec-2024,Dec,Q4,2024,South,Kerala,Books,Biography,Elon Musk by Walter Isaacson,5,799,3995,20,799.0,3196.0,2010.43,1185.57,37.1,New,Credit Card,Delivered
ORD-1226,13-Feb-2024,Feb,Q1,2024,North,UP,Clothing,Saree,Chanderi Cotton Saree,3,1899,5697,15,854.55,4842.45,3230.19,1612.26,33.29,Regular,UPI,Delivered
ORD-1227,22-Dec-2024,Dec,Q4,2024,West,Gujarat,Electronics,Tablet,Apple iPad Air,1,54999,54999,0,0.0,54999.0,36901.62,18097.38,32.9,Premium,Credit Card,Delivered
ORD-1228,04-May-2024,May,Q2,2024,South,Telangana,Clothing,Saree,Bandhani Print Saree,4,1599,6396,15,959.4,5436.6,3446.32,1990.28,36.61,Regular,UPI,Delivered
ORD-1229,09-Aug-2024,Aug,Q3,2024,West,Maharashtra,Sports,Football,Cosco Milano,5,799,3995,10,399.5,3595.5,2313.09,1282.41,35.67,Premium,UPI,Delivered
ORD-1230,02-Feb-2024,Feb,Q1,2024,North,UP,Clothing,Saree,Chanderi Cotton Saree,2,1899,3798,15,569.7,3228.3,2023.62,1204.68,37.32,Premium,Credit Card,Pending
ORD-1231,09-Jun-2024,Jun,Q2,2024,West,Rajasthan,Home & Kitchen,Pillow,Sleepwell Fiber Pillow,3,499,1497,10,149.7,1347.3,903.68,443.62,32.93,Premium,Debit Card,Delivered
ORD-1232,01-Jun-2024,Jun,Q2,2024,North,UP,Clothing,Saree,Kanjivaram Silk Saree,2,7999,15998,5,799.9,15198.1,9529.47,5668.63,37.3,Regular,UPI,Delivered
ORD-1233,01-Nov-2024,Nov,Q4,2024,South,Telangana,Home & Kitchen,Lamp,Wipro Smart LED Lamp,4,899,3596,20,719.2,2876.8,1903.31,973.49,33.84,Premium,COD,Delivered
ORD-1234,07-Sep-2024,Sep,Q3,2024,East,West Bengal,Clothing,Saree,Georgette Partywear Saree,5,2499,12495,0,0.0,12495.0,8395.78,4099.22,32.81,New,Credit Card,Delivered
ORD-1235,15-Jul-2024,Jul,Q3,2024,West,Gujarat,Home & Kitchen,Lamp,IKEA FADO Table Lamp,4,1499,5996,0,0.0,5996.0,3747.26,2248.74,37.5,Regular,Debit Card,Delivered
ORD-1236,20-May-2024,May,Q2,2024,South,Telangana,Books,Textbook,Indian Polity by Laxmikanth,5,749,3745,15,561.75,3183.25,2078.61,1104.64,34.7,Regular,UPI,Delivered
ORD-1237,06-Jul-2024,Jul,Q3,2024,North,UP,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,4,1299,5196,0,0.0,5196.0,3450.97,1745.03,33.58,Premium,UPI,Returned
ORD-1238,17-Jan-2024,Jan,Q1,2024,West,Gujarat,Books,Novel,Silent Patient,1,399,399,5,19.95,379.05,239.78,139.27,36.74,Premium,Credit Card,Returned
ORD-1239,08-Nov-2024,Nov,Q4,2024,West,Maharashtra,Sports,Football,Nivia Shinning Star,2,899,1798,0,0.0,1798.0,1176.26,621.74,34.58,Regular,Credit Card,Delivered
ORD-1240,26-Dec-2024,Dec,Q4,2024,East,Odisha,Sports,Yoga Mat,Strauss Eco Friendly,1,899,899,0,0.0,899.0,609.31,289.69,32.22,Premium,COD,Pending
ORD-1241,01-Dec-2024,Dec,Q4,2024,South,Telangana,Clothing,Jeans,Pepe Jeans Regular Fit,3,2499,7497,5,374.85,7122.15,4741.13,2381.02,33.43,Premium,Credit Card,Delivered
ORD-1242,17-May-2024,May,Q2,2024,West,Gujarat,Home & Kitchen,Mixer,Prestige Iris 750W,4,3999,15996,20,3199.2,12796.8,8509.72,4287.08,33.5,Premium,Net Banking,Delivered
ORD-1243,06-Sep-2024,Sep,Q3,2024,East,Bihar,Electronics,Mobile,Redmi Note 13,3,17999,53997,0,0.0,53997.0,36055.99,17941.01,33.23,Regular,COD,Delivered
ORD-1244,10-Sep-2024,Sep,Q3,2024,East,Odisha,Books,Self-Help,The 5 AM Club,5,320,1600,0,0.0,1600.0,1046.35,553.65,34.6,Regular,UPI,Delivered
ORD-1245,25-Jan-2024,Jan,Q1,2024,North,Delhi,Home & Kitchen,Mixer,Prestige Iris 750W,2,3999,7998,15,1199.7,6798.3,4401.16,2397.14,35.26,New,UPI,Pending
ORD-1246,08-Mar-2024,Mar,Q1,2024,East,West Bengal,Books,Novel,It Ends With Us,3,349,1047,0,0.0,1047.0,672.5,374.5,35.77,New,UPI,Delivered
ORD-1247,05-Jun-2024,Jun,Q2,2024,South,Kerala,Electronics,Mobile,Apple iPhone 15,2,72999,145998,15,21899.7,124098.3,77521.27,46577.03,37.53,Regular,Credit Card,Delivered
ORD-1248,05-Jan-2024,Jan,Q1,2024,East,West Bengal,Home & Kitchen,Cooker,Butterfly Cordial 5L,1,2199,2199,5,109.95,2089.05,1343.23,745.82,35.7,Premium,UPI,Delivered
ORD-1249,02-Jun-2024,Jun,Q2,2024,South,Kerala,Clothing,Jeans,Levis 511 Slim Fit,5,2999,14995,0,0.0,14995.0,9846.0,5149.0,34.34,Regular,UPI,Delivered
ORD-1250,18-Mar-2024,Mar,Q1,2024,West,Rajasthan,Home & Kitchen,Cooker,Hawkins Classic 3L,1,1499,1499,0,0.0,1499.0,997.05,501.95,33.49,Regular,UPI,Pending
ORD-1251,10-Jun-2024,Jun,Q2,2024,South,Tamil Nadu,Books,Novel,To Kill a Mockingbird,5,399,1995,5,99.75,1895.25,1263.64,631.61,33.33,Premium,Net Banking,Delivered
ORD-1252,03-Jun-2024,Jun,Q2,2024,South,Telangana,Sports,Cycle,Firefox Target 21S,4,14999,59996,5,2999.8,56996.2,37547.4,19448.8,34.12,Premium,Debit Card,Delivered
ORD-1253,16-Jul-2024,Jul,Q3,2024,North,Delhi,Home & Kitchen,Pillow,Sleepwell Fiber Pillow,5,499,2495,0,0.0,2495.0,1694.64,800.36,32.08,New,UPI,Returned
ORD-1254,18-Oct-2024,Oct,Q4,2024,West,Gujarat,Sports,Football,Cosco Milano,1,799,799,0,0.0,799.0,523.54,275.46,34.48,Regular,UPI,Returned
ORD-1255,22-Jul-2024,Jul,Q3,2024,East,Bihar,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,4,2199,8796,0,0.0,8796.0,5791.57,3004.43,34.16,Regular,UPI,Delivered
ORD-1256,10-Feb-2024,Feb,Q1,2024,South,Tamil Nadu,Sports,Yoga Mat,OJS Premium Yoga Mat,5,599,2995,0,0.0,2995.0,1912.64,1082.36,36.14,Regular,COD,Delivered
ORD-1257,05-May-2024,May,Q2,2024,North,Punjab,Electronics,Earphones,Realme Buds Wireless 3,5,1799,8995,0,0.0,8995.0,5743.82,3251.18,36.14,Premium,Debit Card,Delivered
ORD-1258,28-Dec-2024,Dec,Q4,2024,South,Telangana,Electronics,Laptop,ASUS Vivobook 16,3,44999,134997,20,26999.4,107997.6,70310.04,37687.56,34.9,Premium,UPI,Delivered
ORD-1259,17-May-2024,May,Q2,2024,North,Delhi,Books,Biography,The Story of My Experiments with Truth,5,199,995,0,0.0,995.0,632.6,362.4,36.42,New,Credit Card,Delivered
ORD-1260,18-Sep-2024,Sep,Q3,2024,East,West Bengal,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,3,1299,3897,0,0.0,3897.0,2475.79,1421.21,36.47,Regular,Credit Card,Delivered
ORD-1261,26-Apr-2024,Apr,Q2,2024,North,Delhi,Electronics,Laptop,HP Pavilion 15,4,58999,235996,10,23599.6,212396.4,136566.38,75830.02,35.7,Regular,COD,Returned
ORD-1262,10-Oct-2024,Oct,Q4,2024,West,Maharashtra,Books,Textbook,Indian Polity by Laxmikanth,3,749,2247,5,112.35,2134.65,1429.28,705.37,33.04,Regular,UPI,Delivered
ORD-1263,27-Jan-2024,Jan,Q1,2024,South,Tamil Nadu,Sports,Cricket Bat,Spartan MSD Warrior,1,2499,2499,15,374.85,2124.15,1427.35,696.8,32.8,Premium,UPI,Delivered
ORD-1264,21-Aug-2024,Aug,Q3,2024,North,Punjab,Clothing,Saree,Bandhani Print Saree,3,1599,4797,5,239.85,4557.15,2952.28,1604.87,35.22,Regular,Credit Card,Delivered
ORD-1265,10-Apr-2024,Apr,Q2,2024,South,Tamil Nadu,Electronics,Earphones,boAt Rockerz 255,2,1299,2598,20,519.6,2078.4,1331.81,746.59,35.92,Premium,Net Banking,Pending
ORD-1266,01-Jan-2024,Jan,Q1,2024,West,Rajasthan,Books,Novel,To Kill a Mockingbird,5,399,1995,5,99.75,1895.25,1222.79,672.46,35.48,New,COD,Delivered
ORD-1267,23-May-2024,May,Q2,2024,North,Delhi,Clothing,Jacket,Fort Collins Bomber,3,2299,6897,15,1034.55,5862.45,3977.52,1884.93,32.15,Regular,UPI,Delivered
ORD-1268,20-Jul-2024,Jul,Q3,2024,North,UP,Sports,Cricket Bat,Spartan MSD Warrior,2,2499,4998,5,249.9,4748.1,3026.92,1721.18,36.25,New,COD,Delivered
ORD-1269,16-Jun-2024,Jun,Q2,2024,East,Odisha,Books,Textbook,HC Verma Physics,2,799,1598,0,0.0,1598.0,1065.54,532.46,33.32,Regular,UPI,Delivered
ORD-1270,26-Aug-2024,Aug,Q3,2024,East,Odisha,Electronics,Smart Watch,boAt Wave Sigma,2,1499,2998,15,449.7,2548.3,1627.09,921.21,36.15,Regular,UPI,Delivered
